candidateId,value,universidad homologada
630665b89fa239004bddd378,Idat,IDAT
630665b89fa239004bddd378,Idat,IDAT
630665b89fa239004bddd382,Instituto Superior Tecnológico - Idat,INSTITUTO SUPERIOR TECNOLÓGICO  IDAT
630665b89fa239004bddd389,Istp Argentina,ISTP ARGENTINA
630665b89fa239004bddd393,Universidad Esan,UNIVERSIDAD ESAN
630665b89fa239004bddd393,Asociación Cultural Peruano Británica (británico),ASOCIACIÓN CULTURAL PERUANO BRITÁNICA BRITÁNICO
630665b89fa239004bddd39e,Ifb Certus,IFB CERTUS
630665b89fa239004bddd3b7,Universidad Privada Antenor Orrego,UNIVERSIDAD PRIVADA ANTENOR ORREGO
630665b89fa239004bddd3c0,Universidad Nacional De La Amazonía Peruana,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA
630665b89fa239004bddd3c0,Liceo Naval Capitán De Navío Francisco Carrasco Távara,LICEO NAVAL CAPITÁN DE NAVÍO FRANCISCO CARRASCO TÁVARA
630665b89fa239004bddd3cd,Instituto Superior Certus,INSTITUTO SUPERIOR CERTUS
630665b89fa239004bddd3d4,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630665b89fa239004bddd3dc,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd3e3,Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd3ea,Instituto Continental,INSTITUTO CONTINENTAL
630665b89fa239004bddd3f4,Instituto Gilda Liliana Ballivian Rosado,INSTITUTO GILDA LILIANA BALLIVIAN ROSADO
630665b89fa239004bddd3f4,Instituto Sise,INSTITUTO SISE
630665b89fa239004bddd3fe,Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd3fe,I.e 5097 San Juan Macias,IE 5097 SAN JUAN MACIAS
630665b89fa239004bddd40a,Instituto De Formacion Bancaria,INSTITUTO DE FORMACION BANCARIA
630665b89fa239004bddd415,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b89fa239004bddd421,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd428,Universidad Cesar Vallejo - Ucv,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd431,I.f.b Certus,IFB CERTUS
630665b89fa239004bddd438,Universidad De San Martín De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b89fa239004bddd445,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd44c,Instituto Continental,INSTITUTO CONTINENTAL
630665b89fa239004bddd453,Instituto San Ignacio De Loyola,INSTITUTO SAN IGNACIO DE LOYOLA
630665b89fa239004bddd45a,Universidad De San Martin De Porres - Usmp,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b89fa239004bddd463,Universidad San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b89fa239004bddd463,Liceo Naval Germán Astete,LICEO NAVAL GERMÁN ASTETE
630665b89fa239004bddd46c,Certus,CERTUS
630665b89fa239004bddd46c,Intur Peru,INTUR PERU
630665b89fa239004bddd476,Senati,SENATI
630665b89fa239004bddd47e,Britanico,BRITANICO
630665b89fa239004bddd47e,Isil,ISIL
630665b89fa239004bddd486,Universidad Continental,UNIVERSIDAD CONTINENTAL SAC
630665b89fa239004bddd490,Universidad Esan,UNIVERSIDAD ESAN
630665b89fa239004bddd490,Certus,CERTUS
630665b89fa239004bddd497,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd4a0,Idat,IDAT
630665b89fa239004bddd4a7,Universidad Andina Néstor Cáceres Velásquez - Uancv,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ  UANCV
630665b89fa239004bddd4b7,Universidad Peruana Unión,UNIVERSIDAD PERUANA UNIÓN
630665b89fa239004bddd4bf,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b89fa239004bddd4bf,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd4bf,I.e.p  Ingenieros Uni,IEP  INGENIEROS UNI
630665b89fa239004bddd4ca,Zegel Ipae,ZEGEL IPAE
630665b89fa239004bddd4d1,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd4d7,Universidad Autonoma Del Peru,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630665b89fa239004bddd4d7,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b89fa239004bddd4df,Cpeei. Nuestra Señora De Montserrat,CPEEI NUESTRA SEÑORA DE MONTSERRAT
630665b89fa239004bddd4e5,Cepeban,CEPEBAN
630665b89fa239004bddd4e5,Cepeban,CEPEBAN
630665b89fa239004bddd4f7,Isil,ISIL
630665b89fa239004bddd4fe,Instituto De Formación Bancaria,INSTITUTO DE FORMACIÓN BANCARIA
630665b89fa239004bddd507,Idat,IDAT
630665b89fa239004bddd50e,Instituto Superior Tecnológico Público Julio Cesar Tello,INSTITUTO SUPERIOR TECNOLÓGICO PÚBLICO JULIO CESAR TELLO
630665b89fa239004bddd516,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b89fa239004bddd516,Instituto De Formación Bancaria Certus,INSTITUTO DE FORMACIÓN BANCARIA CERTUS
630665b89fa239004bddd51e,Cepeban,CEPEBAN
630665b89fa239004bddd525,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd52d,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd538,Universidad San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b89fa239004bddd541,Instituto Sise,INSTITUTO SISE
630665b89fa239004bddd549,Centro Peruano De  Estudios Bancarios - Cepeban,CENTRO PERUANO DE  ESTUDIOS BANCARIOS  CEPEBAN
630665b89fa239004bddd554,Toulouse Lautrec,TOULOUSE LAUTREC
630665b89fa239004bddd55a,Isil,ISIL
630665b89fa239004bddd55a,Avia,AVIA
630665b89fa239004bddd55a,María Auxiliadora - Breña,MARÍA AUXILIADORA  BREÑA
630665b89fa239004bddd565,Instituto Superior Tecnológico Argentina,INSTITUTO SUPERIOR TECNOLÓGICO ARGENTINA
630665b89fa239004bddd565,Cesar Vallejo,CESAR VALLEJO
630665b89fa239004bddd570,Instituto Del Sur,INSTITUTO DEL SUR
630665b89fa239004bddd576,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd576,Adex,ADEX
630665b89fa239004bddd57f,Certus,CERTUS
630665b89fa239004bddd586,Certus,CERTUS
630665b89fa239004bddd58c,Instituto Sise,INSTITUTO SISE
630665b89fa239004bddd593,Icpna,ICPNA
630665b89fa239004bddd593,Universidad Nacional Mayor De San Marcos,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
630665b89fa239004bddd59c,Universidad San Luis Gonzaga De Ica,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
630665b89fa239004bddd5a2,Certus,CERTUS
630665b89fa239004bddd5a9,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b89fa239004bddd5af,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd5b6,Instituto De Formación Bancaria - Ifb Certus,INSTITUTO DE FORMACIÓN BANCARIA  IFB CERTUS
630665b89fa239004bddd5be,Certus,CERTUS
630665b89fa239004bddd5c7,Instituto Sise,INSTITUTO SISE
630665b89fa239004bddd5ce,Certus,CERTUS
630665b89fa239004bddd5d5,Asociación De Educación Empresarial Continua - Adec,ASOCIACIÓN DE EDUCACIÓN EMPRESARIAL CONTINUA  ADEC
630665b89fa239004bddd5d5,Universidad Cientifica Del Sur,UNIVERSIDAD CIENTÍFICA DEL SUR SAC
630665b89fa239004bddd5d5,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630665b89fa239004bddd5de,N° 200 – Pgpe       Tte. Crl “ Alfredo Bonifaz “,N 200  PGPE       TTE CRL  ALFREDO BONIFAZ 
630665b89fa239004bddd5e9,Ifb Certus,IFB CERTUS
630665b89fa239004bddd5f0,Ifb Certus,IFB CERTUS
630665b89fa239004bddd5f7,Certus,CERTUS
630665b89fa239004bddd5fe,Upc,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b89fa239004bddd60a,Idat,IDAT
630665b89fa239004bddd612,Instituto Certus,INSTITUTO CERTUS
630665b89fa239004bddd619,Universidad Nacional De Moquegua,UNIVERSIDAD NACIONAL DE MOQUEGUA
630665b89fa239004bddd619,Luis  E. Valcárcel,LUIS  E VALCÁRCEL
630665b89fa239004bddd622,Británico,BRITÁNICO
630665b89fa239004bddd629,Colegio El Carmelo,COLEGIO EL CARMELO
630665b89fa239004bddd630,Instituto Tecnológico Idat,INSTITUTO TECNOLÓGICO IDAT
630665b89fa239004bddd644,Universidad Privada Telesup,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd64e,Cibertec,CIBERTEC
630665b89fa239004bddd655,Universidad,UNIVERSIDAD ESAN
630665b89fa239004bddd65c,Certus,CERTUS
630665b89fa239004bddd65c,Certus,CERTUS
630665b89fa239004bddd665,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b89fa239004bddd665,Colegio Nicolás Copérnico Sjl,COLEGIO NICOLÁS COPÉRNICO SJL
630665b89fa239004bddd672,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd67a,Ifb Certus,IFB CERTUS
630665b89fa239004bddd682,Certus,CERTUS
630665b89fa239004bddd689,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b89fa239004bddd689,Ifb Certus,IFB CERTUS
630665b89fa239004bddd698,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b89fa239004bddd6a3,Instituto Superior Tecnico Profesional Carlos Cueto Fernandini,INSTITUTO SUPERIOR TECNICO PROFESIONAL CARLOS CUETO FERNANDINI
630665b89fa239004bddd6ab,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b89fa239004bddd6b1,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b89fa239004bddd6bd,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b89fa239004bddd6c3,Ifb Certus,IFB CERTUS
630665b89fa239004bddd6ca,Universidad Autónoma Del Perú,UNIVERSIDAD AUTÓNOMA DEL PERÚ SAC
630665b89fa239004bddd6d4,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b89fa239004bddd6db,Idat,IDAT
630665b89fa239004bddd6e2,Universidad Peruana De Ciencias Aplicadas (upc),UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b89fa239004bddd6e2,Instituto De Idiomas De La Pontificia Universidad Católica Del Perú,INSTITUTO DE IDIOMAS DE LA PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ
630665b89fa239004bddd6e2,Instituto Superior Columbia,INSTITUTO SUPERIOR COLUMBIA
630665b89fa239004bddd6e2,Instituto Cultural Peruano Norteamericano (icpna),INSTITUTO CULTURAL PERUANO NORTEAMERICANO ICPNA
630665b89fa239004bddd6e2,Liceo Naval Contralmirante Lizardo Montero,LICEO NAVAL CONTRALMIRANTE LIZARDO MONTERO
630665b89fa239004bddd6f1,Certus-ate,CERTUSATE
630665b89fa239004bddd6f9,Universidad Nacional Federico Villarreal,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
630665b89fa239004bddd6ff,Intur Peru,INTUR PERU
630665b89fa239004bddd6ff,Instituto Peruano Britanico,INSTITUTO PERUANO BRITANICO
630665b89fa239004bddd6ff,Universidad De Ingenieria,UNIVERSIDAD NACIONAL DE INGENIERÍA
630665b89fa239004bddd714,Certus,CERTUS
630665b89fa239004bddd71a,Universidad Nacional Del Callao,UNIVERSIDAD NACIONAL DEL CALLAO
630665b89fa239004bddd72c,Universida Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b89fa239004bddd73a,Instituto Idat,INSTITUTO IDAT
630665b89fa239004bddd746,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b99fa239004bddd754,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd754,Sise,SISE
630665b99fa239004bddd75d,Utp Lima Norte,UTP LIMA NORTE
630665b99fa239004bddd765,Idat,IDAT
630665b99fa239004bddd76e,Instituto De Formación Bancaria Certus,INSTITUTO DE FORMACIÓN BANCARIA CERTUS
630665b99fa239004bddd775,Zegel Ipae,ZEGEL IPAE
630665b99fa239004bddd77c,Isil,ISIL
630665b99fa239004bddd785,Certus,CERTUS
630665b99fa239004bddd78b,Certus,CERTUS
630665b99fa239004bddd792,Certus,CERTUS
630665b99fa239004bddd79e,Ifb Certus - Administracion,IFB CERTUS  ADMINISTRACION
630665b99fa239004bddd7a7,Instituto Cesca,INSTITUTO CESCA
630665b99fa239004bddd7b2,Certus,CERTUS
630665b99fa239004bddd7bb,Maria Rosario Araoz Pinto,MARIA ROSARIO ARAOZ PINTO
630665b99fa239004bddd7c4,Cesar Vallejo,CESAR VALLEJO
630665b99fa239004bddd7cd,Certus,CERTUS
630665b99fa239004bddd7d5,Senati,SENATI
630665b99fa239004bddd7e1,I.e.p San Ricardo,IEP SAN RICARDO
630665b99fa239004bddd7e1,I.e.p María De Las Mercedes,IEP MARÍA DE LAS MERCEDES
630665b99fa239004bddd7ee,Universidad Nacional De Trujillo,UNIVERSIDAD NACIONAL DE TRUJILLO
630665b99fa239004bddd7f4,Ifb Certus,IFB CERTUS
630665b99fa239004bddd803,Universidad Ricardo Palma,UNIVERSIDAD RICARDO PALMA
630665b99fa239004bddd80b,Universidad Nacional De Ingeniería,UNIVERSIDAD NACIONAL DE INGENIERÍA
630665b99fa239004bddd817,Instituto Idat,INSTITUTO IDAT
630665b99fa239004bddd817,Instituto Cibertec,INSTITUTO CIBERTEC
630665b99fa239004bddd817,Fe Y Alegria 2,FE Y ALEGRIA 2
630665b99fa239004bddd824,Isil,ISIL
630665b99fa239004bddd82a,Senati,SENATI
630665b99fa239004bddd831,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd83e,Universidad Peruana De Los Andes,UNIVERSIDAD PERUANA LOS ANDES
630665b99fa239004bddd846,Ifb,IFB
630665b99fa239004bddd84e,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b99fa239004bddd858,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b99fa239004bddd868,Unalm,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA
630665b99fa239004bddd868,Unfv,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
630665b99fa239004bddd872,Cajera Comercial,CAJERA COMERCIAL
630665b99fa239004bddd879,Certus,CERTUS
630665b99fa239004bddd883,Universidad Privada Del Norte (upn),UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd883,Trilce,TRILCE
630665b99fa239004bddd88d,Ifb - Certus,IFB  CERTUS
630665b99fa239004bddd896,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b99fa239004bddd89c,Certus,CERTUS
630665b99fa239004bddd8a4,Cibertec,CIBERTEC
630665b99fa239004bddd8ab,Instituto Sise,INSTITUTO SISE
630665b99fa239004bddd8b6,Sise,SISE
630665b99fa239004bddd8bd,Zegel Ipae,ZEGEL IPAE
630665b99fa239004bddd8c7,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd8ce,Universidad Privada Del Norte Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd8d6,Ifb Certus,IFB CERTUS
630665b99fa239004bddd8dc,Certus,CERTUS
630665b99fa239004bddd8e7,Instituto Ismen,INSTITUTO ISMEN
630665b99fa239004bddd8ee,Adex,ADEX
630665b99fa239004bddd8ff,Universidad Continental,UNIVERSIDAD CONTINENTAL SAC
630665b99fa239004bddd8ff,Nuestra Señora De Fatima,NUESTRA SEÑORA DE FATIMA
630665b99fa239004bddd90f,Instituto De Formación Bancaria - Certus,INSTITUTO DE FORMACIÓN BANCARIA  CERTUS
630665b99fa239004bddd90f,Universidad Privada Telesup,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd90f,Cibertec,CIBERTEC
630665b99fa239004bddd91c,San Ignacio De Loyola,SAN IGNACIO DE LOYOLA
630665b99fa239004bddd922,Certus Ifb,CERTUS IFB
630665b99fa239004bddd92a,Ifb Certus,IFB CERTUS
630665b99fa239004bddd933,Universidad  Nacional  Del Callao,UNIVERSIDAD NACIONAL DEL CALLAO
630665b99fa239004bddd93a,Insituto Certus,INSITUTO CERTUS
630665b99fa239004bddd940,Certus,CERTUS
630665b99fa239004bddd946,Universidad Peruana Los Andes,UNIVERSIDAD PERUANA LOS ANDES
630665b99fa239004bddd94e,Cibertec,CIBERTEC
630665b99fa239004bddd954,Universidad Nacional De Trujillo - Unitru,UNIVERSIDAD NACIONAL DE TRUJILLO
630665b99fa239004bddd95a,Zegel Ipae,ZEGEL IPAE
630665b99fa239004bddd963,Certus,CERTUS
630665b99fa239004bddd96b,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd972,Sencico,SENCICO
630665b99fa239004bddd979,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b99fa239004bddd991,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd99a,Instituto Idat,INSTITUTO IDAT
630665b99fa239004bddd9a1,Instituto De Educación Superior Tecnológico Privado Cibertec,INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICO PRIVADO CIBERTEC
630665b99fa239004bddd9a7,Universidad Nacional De Trujillo,UNIVERSIDAD NACIONAL DE TRUJILLO
630665b99fa239004bddd9a7,San Juan,SAN JUAN
630665b99fa239004bddd9b1,Certus,CERTUS
630665b99fa239004bddd9b8,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddd9c2,Certus,CERTUS
630665b99fa239004bddd9cf,Universidad San Ignacio De Loyola - Usil,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b99fa239004bddd9cf,Lumbreras,LUMBRERAS
630665b99fa239004bddd9dd,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b99fa239004bddd9e3,Sise,SISE
630665b99fa239004bddd9e3,Stpol,STPOL
630665b99fa239004bddd9eb,Certus,CERTUS
630665b99fa239004bddd9f2,Cepeban,CEPEBAN
630665b99fa239004bddd9f9,Universidad San Ignacio De Loyola - Usil,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b99fa239004bddd9ff,Certus,CERTUS
630665b99fa239004bddd9ff,I.e San Felipe-comas,IE SAN FELIPECOMAS
630665b99fa239004bddda07,Cepeban,CEPEBAN
630665b99fa239004bddda07,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630665b99fa239004bddda07,Jorge Basadre Grohmann 6089,JORGE BASADRE GROHMANN 6089
630665b99fa239004bddda10,Instituto Cibertec,INSTITUTO CIBERTEC
630665b99fa239004bddda1b,Callao,CALLAO
630665b99fa239004bddda21,Universidad Tecnologica Del Peru,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b99fa239004bddda28,Certus Ifb,CERTUS IFB
630665b99fa239004bddda31,Universidad Nacional Hermilio Valdizan,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO
630665b99fa239004bddda37,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddda3d,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b99fa239004bddda47,Instituto Tecnologico Publico Argentina,INSTITUTO TECNOLOGICO PUBLICO ARGENTINA
630665b99fa239004bddda47,La Uni,LA UNI
630665b99fa239004bddda55,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddda5c,Universidad Tecnológica Del Perú,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b99fa239004bddda64,Cepeban Los Olivos,CEPEBAN LOS OLIVOS
630665b99fa239004bddda6b,Lalito José María Arguedas,LALITO JOSÉ MARÍA ARGUEDAS
630665b99fa239004bddda72,Instituto Sise,INSTITUTO SISE
630665b99fa239004bddda7a,Cepeban,CEPEBAN
630665b99fa239004bddda80,Universidad Norbert Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
630665b99fa239004bddda86,Sise,SISE
630665b99fa239004bddda8d,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bddda94,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b99fa239004bddda9b,Certus,CERTUS
630665b99fa239004bdddaa3,Instituto   Cepeban,INSTITUTO   CEPEBAN
630665b99fa239004bdddaa3,Colegio N° 6023 Julio. C. Tello,COLEGIO N 6023 JULIO C TELLO
630665b99fa239004bdddaab,Certus,CERTUS
630665b99fa239004bdddaba,Universidad Privada Del Norte - Upn,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bdddac2,Instituto Peruano De Acción Empresarial - Ipae,INSTITUTO PERUANO DE ACCIÓN EMPRESARIAL  IPAE
630665b99fa239004bdddacb,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b99fa239004bdddacb,Universidad De San Martin De Porres,UNIVERSIDAD DE SAN MARTÍN DE PORRES
630665b99fa239004bdddacb,Universidad Alas Peruanas,UNIVERSIDAD ALAS PERUANAS
630665b99fa239004bdddad5,Universidad César Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b99fa239004bdddad5,Alianza Francesa,ALIANZA FRANCESA
630665b99fa239004bdddad5,Carrion,CARRION
630665b99fa239004bdddae0,Zegel Ipae,ZEGEL IPAE
630665b99fa239004bdddae7,Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b99fa239004bdddae7,Sise,SISE
630665b99fa239004bdddaf0,Certus,CERTUS
630665b99fa239004bdddaf7,Certus,CERTUS
630665b99fa239004bdddaf7,I.e. 28 La Libertad,IE 28 LA LIBERTAD
630665b99fa239004bdddb00,Surco,SURCO
630665b99fa239004bdddb07,Instituto De Educación Superior Publico Guadalupe,INSTITUTO DE EDUCACIÓN SUPERIOR PUBLICO GUADALUPE
630665b99fa239004bdddb10,Telesup,TELESUP
630665b99fa239004bdddb10,Antonia Moreno De Caceres,ANTONIA MORENO DE CACERES
630665b99fa239004bdddb21,Universidad Nacional Daniel Alcides Carrion,UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN
630665b99fa239004bdddb2a,Certus,CERTUS
630665b99fa239004bdddb33,Cepeban,CEPEBAN
630665b99fa239004bdddb3b,Certus,CERTUS
630665b99fa239004bdddb42,Instituto Sise,INSTITUTO SISE
630665b99fa239004bdddb4e,Comunicacion Integral,COMUNICACION INTEGRAL
630665b99fa239004bdddb58,Computron,COMPUTRON
630665b99fa239004bdddb58,Ifb Certus,IFB CERTUS
630665b99fa239004bdddb58,Ifb Certus,IFB CERTUS
630665b99fa239004bdddb66,Isil ( Instituto San Ignacio De Loyola),ISIL  INSTITUTO SAN IGNACIO DE LOYOLA
630665b99fa239004bdddb6e,Universidad Autonoma De  Ica,UNIVERSIDAD AUTÓNOMA DE ICA SAC
630665b99fa239004bdddb76,Cibertec,CIBERTEC
630665b99fa239004bdddb7c,I.e.s.t.p Luis Negreiros Vega,IESTP LUIS NEGREIROS VEGA
630665b99fa239004bdddb7c,Instituto Cultural Peruano Norteamericano (icpna),INSTITUTO CULTURAL PERUANO NORTEAMERICANO ICPNA
630665b99fa239004bdddb83,Instituto Sise,INSTITUTO SISE
630665b99fa239004bdddb8f,Universidad Nacional Mayor De San Marcos,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
630665b99fa239004bdddb97,Britanico,BRITANICO
630665b99fa239004bdddb97,Instituto San Ignacio De Loyola - Isil,INSTITUTO SAN IGNACIO DE LOYOLA  ISIL
630665b99fa239004bdddb9e,Ifb - Certus,IFB  CERTUS
630665b99fa239004bdddba6,Instituto Santa Rosa,INSTITUTO SANTA ROSA
630665b99fa239004bdddbae,Instituto Privado Certus,INSTITUTO PRIVADO CERTUS
630665b99fa239004bdddbb4,Instituto De Formación Bancaria - Certus,INSTITUTO DE FORMACIÓN BANCARIA  CERTUS
630665b99fa239004bdddbb4,I.e.p Union Y Porvenir,IEP UNION Y PORVENIR
630665b99fa239004bdddbc3,Certus,CERTUS
630665b99fa239004bdddbc3,Utp,UNIVERSIDAD TECNOLÓGICA DEL PERÚ SAC
630665b99fa239004bdddbca,Instituto Sise,INSTITUTO SISE
630665b99fa239004bdddbd7,Universidad Privada Norbert Wiener - U Wiener,UNIVERSIDAD PRIVADA NORBERT WIENER SA
630665b99fa239004bdddbdf,Universidad Alas Peruanas - Uap,UNIVERSIDAD ALAS PERUANAS  UAP
630665b99fa239004bdddbe7,Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b99fa239004bdddbef,Sise,SISE
630665b99fa239004bdddbf9,Universidad San Ignacio De Loyola,UNIVERSIDAD SAN IGNACIO DE LOYOLA SRL
630665b99fa239004bdddc00,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b99fa239004bdddc12,Universidad Nacional Mayor De San Marcos,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
630665b99fa239004bdddc19,Universidad Cesar Vallejo,UNIVERSIDAD CÉSAR VALLEJO SAC
630665b99fa239004bdddc25,Universidad Del Pacifico,UNIVERSIDAD DEL PACÍFICO
630665b99fa239004bdddc2d,Universidad Privada Del Norte,UNIVERSIDAD PRIVADA DEL NORTE SAC
630665b99fa239004bdddc38,Upc - Universidad Peruana De Ciencias Aplicadas,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS SAC
630665b99fa239004bdddc38,Asociación Cultural Peruano Británica,ASOCIACIÓN CULTURAL PERUANO BRITÁNICA
630665b99fa239004bdddc42,Certus,CERTUS
630665b99fa239004bdddc42,Carrion,CARRION
630665b99fa239004bdddc4f,Ifb Certus,IFB CERTUS
630665b99fa239004bdddc56,Senati,SENATI
630665b99fa239004bdddc5c,Instituto De Formación Bancaria - Ifb,INSTITUTO DE FORMACIÓN BANCARIA  IFB
630665b99fa239004bdddc62,Instituto Tecnológico Cibertec,INSTITUTO TECNOLÓGICO CIBERTEC
630665b99fa239004bdddc69,Matellini,MATELLINI
630665b99fa239004bdddc69,Saco Oliveros,SACO OLIVEROS
630665b99fa239004bdddc71,Instituto Superior Sise,INSTITUTO SUPERIOR SISE
630665b99fa239004bdddc79,El Buen Pastor,EL BUEN PASTOR
630665b99fa239004bdddc8b,Instituto Superior Tecnológico Khipu,INSTITUTO SUPERIOR TECNOLÓGICO KHIPU
